SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
516,5,10382,441,3,0.0,0.0,2018-03-06 23:28:30.110,7XYF7R3IEHEFPA2K43A1
517,11,93510,93,24,0.1,0.0,2018-02-08 01:26:29.130,7QJLV6FNB927RFSAMJFF
518,2,75459,369,20,0.0,0.0,2018-04-20 02:36:56.620,R3L13QQJ4EVK2Z6EUBKN
519,14,43194,317,11,0.0,0.0,2018-04-27 01:32:28.280,28B8XV99HKULQGNYJSGP
520,15,89227,372,23,0.2,0.0,2018-01-20 21:02:56.830,6U7NPGMWS8VS0PV9T5VG
521,1,33835,151,9,0.0,0.0,2018-03-30 07:37:30.190,MU0YBIJGAI4YRVD4K8EN
522,20,60140,338,16,0.0,0.0,2018-01-20 02:50:07.590,PBZTPRROQNK8UK07ODX2
523,11,88100,259,23,0.1,0.0,2018-02-15 11:43:23.250,HPQT8TI58WGTVXI04LRR
524,15,33784,187,9,0.1,0.0,2018-01-14 13:27:23.780,KVJPXBCXVUHKX7M80HX9
525,10,44990,249,12,0.0,0.0,2018-05-03 03:25:34.850,HQ4FYNI6KS5ANXU73BI5
526,1,64191,267,17,0.0,0.0,2018-04-09 13:33:00.960,D2Z8XPVR44TI824FAYOT
527,2,68287,294,18,0.0,0.0,2018-02-26 10:05:20.530,B2B9AAS1W5F3B4O470XM
528,5,89318,201,23,0.0,0.0,2018-04-27 13:09:13.470,FNBSEUPSTCUBG10NYNF3
529,11,53856,304,14,0.1,0.0,2018-02-14 04:41:31.940,8YEFWYGA2YQ7BWEZHVF2
530,11,13532,69,4,0.0,0.0,2018-03-20 13:18:52.420,2TLRV2NH8DHJO6PXCHW9
531,21,4867,346,2,0.0,0.0,2018-04-26 01:50:02.110,QE3454MNGS00H65TO1VS
532,19,70641,51,18,0.0,0.0,2018-02-14 03:04:57.220,UK8OMPO24DJTQBEHMPX1
533,22,24471,89,7,0.0,0.0,2018-02-28 18:22:47.330,SKHI70K4OF0GPWTVGIFX
534,3,87058,6,23,0.0,0.0,2018-03-25 20:18:20.690,BEH7QUQB1CXQY1ZQ5EP4
535,12,12467,244,4,0.0,0.0,2018-03-31 04:43:32.890,GXIC1ELM67I49G60BG5T
536,17,43942,245,12,0.0,0.0,2018-04-27 16:01:32.840,N32QQUT4A3PSMVHYUPG5
537,1,2874,13,1,0.2,0.0,2018-03-12 08:19:17.220,V5ELPLTQUXJB6STFMAJR
538,19,89999,271,23,0.2,0.0,2018-01-18 16:11:36.650,V3TCMKO1GRPO3SYN4090
539,1,75074,402,20,0.0,0.0,2018-01-07 08:33:09.030,G55HF2NJ8FWD601L9314
540,12,837,123,1,0.1,0.0,2018-04-03 06:30:54.620,D6UM20VRI9AR4EXNV6H1
541,2,22660,213,6,0.0,0.0,2018-02-01 23:06:49.610,8CTAWRW2UX7VP3ZBUC2S
542,18,96665,151,25,0.0,0.0,2018-04-24 17:09:17.840,Q5LM2L4XEWJ355U1B68Y
543,17,80533,218,21,0.0,0.0,2018-01-17 06:47:59.710,NC2VEBYC0TF8QI67OU5S
544,2,81507,224,21,0.0,0.0,2018-02-27 09:31:31.230,G1NRJY4AJ6TU22TIQNA6
545,15,77854,224,20,0.1,0.0,2018-01-04 18:03:59.690,E24UFMNTNC25K7AF4UCT
546,1,9613,81,3,0.0,0.0,2018-04-28 13:22:44.110,HNMENFDOX6VMI1ZJX4BH
547,23,95111,214,25,0.0,0.0,2018-04-09 01:28:44.900,VUQOIVI3MSYCJWEIGR79
548,18,82841,419,21,0.2,0.0,2018-01-02 02:13:44.900,Q57J25BV6Q1CLLTVQ5JV
549,20,13684,24,4,0.0,0.0,2018-01-30 14:21:42.700,ADXAZ4K1GC37B5OI4FQ6
550,2,41020,185,11,0.0,0.0,2018-05-07 06:21:02.690,F2WZYBLMPMOEKFSA930R
551,4,2712,144,1,0.0,0.0,2018-04-16 04:37:06.620,PEY49G4DLPTOCUB0A0TY
552,21,86801,150,22,0.0,0.0,2018-04-17 11:08:14.690,RPFTQPV7VCPFDPNYUOUG
553,13,17724,275,5,0.0,0.0,2018-04-12 16:37:02.610,4WUP8LH9Z26SFYOIBIR9
554,3,9790,42,3,0.0,0.0,2018-01-13 13:21:14.340,QC39Y4N2FCZH5NSK4I3E
555,12,85622,196,22,0.0,0.0,2018-05-05 05:37:20.060,VAIMYRZFJ5373DKRG9GU
556,23,82110,62,21,0.0,0.0,2018-04-19 04:58:55.410,JP7A9BVX70NV7U2KM0DO
557,21,10709,424,3,0.0,0.0,2018-01-18 20:58:26.470,V7VA298TN9NKQCLABOF3
558,8,92193,145,24,0.0,0.0,2018-02-23 13:56:11.460,C5FCVJI6T925LNIB061N
559,20,84151,402,22,0.1,0.0,2018-01-04 12:59:21.430,JQZAHIH9ABYL4J1GX6QQ
560,18,48388,39,13,0.0,0.0,2018-04-24 09:07:16.110,U0KE4O2ZBHDFDSEF1E01
561,14,51972,438,14,0.0,0.0,2018-01-24 03:35:57.510,JX4KG3GV20BWGPQFWCUE
562,16,80035,4,21,0.0,0.0,2018-01-13 18:52:43.350,ZUK5QRN0WSPPRB3GTNKM
563,2,94649,146,24,0.2,0.0,2018-04-22 20:08:39.590,8H2JW3O0426MLJ3KFQCT
564,1,15607,153,4,0.0,0.0,2018-04-18 06:03:04.900,68L7PENY2O9S7RCILUOY
565,9,78665,411,20,0.0,0.0,2018-01-14 23:42:25.570,RPJ26RZVEX7S729GB7O1
566,1,18216,181,5,0.1,0.0,2018-05-01 10:08:38.090,2DWUDSQ2TVOVVEI24JMN
567,14,89507,173,23,0.2,0.0,2018-04-20 22:01:57.950,NQ1ZZP31AMZWXPCM8SZ9
568,6,79316,65,21,0.1,0.0,2018-03-05 04:53:44.700,L2JXCNQE7O2EYENUUD2M
569,15,2171,275,1,0.2,0.0,2018-03-09 21:15:11.730,J9OYXO6GWQMD92OI2N1C
570,2,89643,302,23,0.0,0.0,2018-04-15 13:00:05.820,2YXIZBPREFWMT1SVZEYK
571,4,7509,428,2,0.1,0.0,2018-05-04 15:09:12.890,AYF1PBYCSP1ACGAQFYDG
572,16,3511,275,1,0.2,0.0,2018-01-21 09:14:52.480,IBQQF0VM292RPR0IH9ZQ
573,2,386,420,1,0.0,0.0,2018-04-13 18:03:47.580,MPVCGLI4JFK38SMPAAA3
574,3,42358,194,11,0.0,0.0,2018-01-24 19:01:33.650,PGYINOA8YPEQAVLUEYFD
575,13,66567,160,17,0.0,0.0,2018-04-27 21:56:07.230,JTHOHZDT7ZONOX8XUTW7
576,7,35930,452,10,0.0,0.0,2018-04-14 14:28:12.360,LQ6DXW1UVBVP75MGU5PW
577,4,78366,121,20,0.0,0.0,2018-01-03 20:02:07.880,RQQ3MYCXJ5I5MY3BAJ2C
578,10,6594,35,2,0.0,0.0,2018-04-28 02:11:52.030,BNSXGRMG0N7AFT0F9BYO
579,23,54690,415,14,0.0,0.0,,C5CJL7I4JMNKHG2X557Q
580,9,35377,169,9,0.0,0.0,2018-01-10 19:23:24.090,JHBU643W074N0ZHFDVK3
581,2,67839,54,18,0.0,0.0,2018-01-05 14:02:50.740,G1KQYDXH46QYHSO1PE2F
582,7,84205,328,22,0.1,0.0,2018-01-01 12:04:16.050,IEJWHHKIS9NM43FQ48R5
583,9,75634,177,20,0.0,0.0,2018-02-25 07:51:35.630,W1DPJ7TDOHHO3YN0THVD
584,9,12836,119,4,0.0,0.0,2018-03-28 22:47:30.770,BW3BDO8AK6A9TLC56YAR
585,7,10821,377,3,0.0,0.0,2018-02-16 22:20:29.260,3S6X05SPBQVSEL5AE5IK
586,23,16825,197,5,0.0,0.0,2018-04-13 08:41:45.800,4B6F9CAVMJLMV84XDCJG
587,6,52918,229,14,0.0,0.0,2018-01-09 14:41:47.410,9FFGE07VSSR61ZGZHQSI
588,20,14681,47,4,0.1,0.0,2018-03-13 10:27:54.610,O7A6JC0D0TY4HUWRYUC2
589,15,1436,262,1,0.2,0.0,2018-02-16 05:01:32.980,URTFT9NXVMQYQK75AVN7
590,13,29116,183,8,0.1,0.0,2018-03-30 14:41:00.640,SYT2J4K7JVGFVUGGQP3D
591,19,33233,274,9,0.0,0.0,2018-04-20 23:44:37.480,4686RAOMOZOVH2S0D942
592,16,9440,321,3,0.0,0.0,2018-04-09 19:03:06.370,CQAIVQQOJ5KT2NRKWSUV
593,23,5849,321,2,0.0,0.0,2018-01-17 18:23:05.760,UVSJDSOFDFZAPRGYNWJX
594,6,26687,364,7,0.0,0.0,2018-01-15 03:12:15.220,4U42EE0FHHA74IUHYHY2
595,22,47625,138,13,0.2,0.0,2018-01-22 23:25:52.930,6PKJDWBM8VAXOP1NHZDN
596,9,41385,209,11,0.2,0.0,2018-03-11 02:54:57.110,WYO3L9LGOELVNY4JI1IO
597,16,2016,6,1,0.0,0.0,2018-01-20 04:14:06.250,8L09FSTUGILEAARWFRMQ
598,16,64927,66,17,0.0,0.0,2018-01-02 21:00:38.250,JHO20RX4YXUZ6NCOT5GS
599,16,2842,266,1,0.0,0.0,2018-02-08 00:44:54.820,7W0GDNDN39VYMP4B7F0V
600,15,59638,44,16,0.2,0.0,2018-02-13 09:49:05.650,HKQF3NF7MM6XKBKOMM3K
601,11,18866,361,5,0.0,0.0,2018-01-13 07:55:21.610,VOY0JY7DLQGWWPC9090Y
602,17,15795,149,4,0.0,0.0,2018-01-08 15:20:46.150,GNP02DKMLSXB8MVRFKO7
603,4,80671,144,21,0.0,0.0,2018-02-04 20:35:00.200,0VQ0OL8ELC2M1F09ZHLN
604,19,22801,175,6,0.0,0.0,2018-03-04 04:58:33.180,0XIKN3GIKPCQKFRZ0DRB
605,22,33512,209,9,0.2,0.0,2018-02-24 01:21:36.880,ZFUP76VIF33J30Y7F1HS
606,12,97960,322,25,0.1,0.0,2018-01-03 15:11:49.790,0NQVGZ89Z3TBI0HOVGXL
607,20,86416,183,22,0.0,0.0,2018-03-26 19:22:14.140,4M86HFTSKC9JBYS3UQ6M
608,11,74125,81,19,0.2,0.0,2018-01-04 17:04:27.110,GZ98KZGIKLK7VV1HOZKF
609,13,41982,335,11,0.0,0.0,2018-03-19 21:35:28.950,FRKS71PK0PQYRONYYWFC
610,5,49693,197,13,0.2,0.0,2018-01-25 15:25:07.120,ZQOCG3QM5QL6R17PFDXR
611,19,3744,393,1,0.1,0.0,2018-01-21 15:09:07.690,JVT847EIQ2536G1VFQYY
612,12,4116,389,2,0.0,0.0,2018-04-16 08:56:47.530,VZ5SZNF9IJHLBFVV4CVC
613,9,37503,182,10,0.0,0.0,2018-01-30 18:46:34.440,FOG3KK6UZMZTZOWOG4JY
614,12,48774,234,13,0.0,0.0,2018-02-13 18:32:47.360,7JNIV05ZBE2LVGAOOE29
615,16,79308,438,21,0.0,0.0,2018-05-08 22:56:30.690,JWIRCRZ6N7CET74SLPK0
616,7,66526,110,17,0.0,0.0,2018-04-23 21:03:00.050,N8W737LZRPHOUON5QI95
617,8,4401,280,2,0.2,0.0,2018-04-07 19:44:21.890,N6Q7195W2PI8LVOLK8JE
618,16,81814,27,21,0.0,0.0,2018-02-24 20:05:12.590,WIVPZIHMV7AV001501YF
619,18,4787,228,2,0.0,0.0,2018-03-06 21:48:10.330,O0YF9TYJ59PRMROVH2QO
620,10,61841,215,16,0.2,0.0,2018-01-05 21:21:19.090,7H7DKVMGK6LY37IW9QPI
621,19,64057,405,17,0.0,0.0,2018-01-06 09:00:38.160,PXL3E8D9IZ8RTHIQ2OYC
622,18,74826,126,19,0.0,0.0,2018-02-18 23:40:43.470,L24SJJ5Z8C056IKM95M9
623,14,77880,255,20,0.1,0.0,2018-03-05 17:00:24.960,17D79Q0671R6Z3UGBUO8
624,2,71814,93,19,0.0,0.0,2018-04-14 14:12:44.070,AM7MNZX3SIB2WKUQKAT4
625,6,56410,28,15,0.0,0.0,2018-03-28 21:30:34.250,0B9Y7EP5XBX1XRL5LMR2
626,11,96829,108,25,0.0,0.0,2018-01-06 17:56:59.450,EIF43JZPQKV3G9BXNFK8
627,16,96421,407,25,0.2,0.0,2018-04-17 20:46:07.130,V7E1YT9LZO12RMSUU3VP
628,19,72458,57,19,0.0,0.0,2018-01-07 06:02:37.250,6Q1XGH97X67U4JA024QQ
629,4,93492,57,24,0.0,0.0,2018-03-22 18:37:54.650,RWU1PNI3TBPIIOHC3IB0
630,4,25183,403,7,0.0,0.0,2018-03-25 16:06:36.550,1HU7M3ITRZ5ZBEU7WQUR
631,14,33914,447,9,0.0,0.0,2018-04-08 17:42:00.970,3UIBMUTOZLEQRQEZT2K0
632,12,13440,56,4,0.1,0.0,2018-04-12 17:27:34.110,2CJJ79N46SH98XMCV08P
633,17,3753,221,1,0.2,0.0,2018-04-04 19:17:13.060,RDQ9JOF82NAQU1IYSFL5
634,9,93811,372,24,0.0,0.0,2018-03-15 16:22:46.380,STXHISRNX2BB4AYTANK7
635,21,16512,260,5,0.0,0.0,2018-05-07 11:28:02.490,347IDW4E3LMJLZJTS0VN
636,9,52045,357,14,0.0,0.0,2018-05-06 22:42:04.590,5LYFQQJ4IR0XNOPQY5WN
637,3,3535,185,1,0.2,0.0,2018-04-05 15:29:15.860,UGORIBF0IMOKBYJ82N6K
638,13,52834,3,14,0.0,0.0,2018-05-03 02:53:02.450,LTLLYAU2TVZ0BA49O7E4
639,11,78084,362,20,0.0,0.0,2018-02-02 21:25:53.890,Z5BDBQ6HVHP2Z8N35K1K
640,18,11620,55,3,0.0,0.0,2018-02-14 07:08:39.460,OQPJ0NEZEFRG5LO98NKO
641,4,29168,14,8,0.0,0.0,2018-01-18 13:19:31.660,XE9YC2H6INCJ6BEMUA2R
642,18,77552,148,20,0.0,0.0,2018-01-05 21:37:20.290,G1YMTMYTXWHWBRCFKOLX
643,7,71459,164,19,0.1,0.0,2018-05-03 12:52:25.660,WSFWYAANDCIW3GCBCIFJ
644,10,50503,66,13,0.1,0.0,2018-01-22 13:36:25.860,LQVMUK169MGUPK9IPUCN
645,17,25373,242,7,0.1,0.0,2018-03-09 23:31:52.940,JJZ08A04855EFA1K94Q8
646,8,29118,338,8,0.0,0.0,2018-01-05 14:47:49.940,4Q12EV2SMO3V726VMM91
647,8,70696,139,18,0.2,0.0,2018-03-11 00:16:31.930,0HBF997YGQLFOETYXUEX
648,12,55834,87,15,0.0,0.0,2018-04-12 23:50:18.400,MH1J88VOMIG7E38PM4MV
649,13,46138,378,12,0.0,0.0,2018-01-16 04:15:44.530,5XIFINCXORV3QE09W10C
650,15,79858,28,21,0.0,0.0,2018-02-08 02:22:52.880,U857ABL8BPS2HHJJ3PLI
651,2,36984,381,10,0.1,0.0,2018-04-12 07:10:35.230,XQL4NP8GP3LIJBPC78BR
652,1,18962,431,5,0.2,0.0,2018-04-04 08:08:53.660,D1309XGPTCFTKWHJ3MLC
653,22,60140,290,16,0.0,0.0,2018-03-07 23:12:27.920,MM7KX5U6VG9R0KOH3ESS
654,7,39761,52,11,0.0,0.0,2018-02-03 03:23:35.730,VR6PZF7S4MQFXRFWGBRM
655,19,94341,92,24,0.0,0.0,2018-02-08 00:48:27.490,YV52JBT107TK0QV0VXQM
656,17,42800,235,11,0.0,0.0,2018-04-03 08:14:38.140,RUJB3T9LN2067XV0MG3E
657,3,36674,346,10,0.0,0.0,2018-03-14 22:20:21.200,3EWUW0JVLD0Z561LQGHJ
658,2,8858,52,3,0.1,0.0,2018-03-02 06:22:16.130,D5SETS008HN8MNGNH6SP
659,13,65151,147,17,0.2,0.0,2018-04-15 07:27:58.930,1O062RUFV0LVAQ94G38J
660,11,35443,101,9,0.0,0.0,2018-02-18 07:24:37.420,CWDQIJLY9APTPBGS7Q06
661,19,1539,368,1,0.2,0.0,2018-01-25 18:25:42.670,CH1DCW6J02K6VOSMGK78
662,2,13958,127,4,0.2,0.0,2018-03-20 13:19:36.880,MQW1LESB8D7DA0EBD6ME
663,7,79392,25,21,0.0,0.0,2018-02-21 22:26:32.470,875NUNN5R5TX4QR5BQHD
664,9,16800,384,5,0.0,0.0,2018-05-04 05:28:52.410,RPCTLOEB2ELU1DIREQR5
665,15,15780,202,4,0.1,0.0,2018-02-25 21:43:06.150,H7EG5AN61F408GIST9Y9
666,8,89063,338,23,0.0,0.0,2018-02-17 21:41:33.590,OR723C9DX0P81AHXCFDR
667,18,364,168,1,0.0,0.0,2018-01-12 13:39:34.460,1ZGUTXZYKHSWBSG6D2XE
668,23,42452,263,11,0.0,0.0,2018-03-27 02:23:48.070,3FER661VHTLIPNRR79F9
669,14,32263,426,9,0.1,0.0,2018-02-16 07:04:44.880,CIXCPH0QZCFDCXK12MRY
670,8,27264,81,7,0.1,0.0,2018-01-03 00:14:26.090,3O7EL5OF5TI4DQWHFGO0
671,4,62992,378,16,0.0,0.0,2018-01-19 05:33:44.190,IH55DP7P5NNAB9UPX4CC
672,18,50327,278,13,0.0,0.0,2018-04-14 16:51:19.440,TJX8Z6NKM52YZL6297GH
673,6,3730,117,1,0.0,0.0,2018-01-22 22:39:18.700,05UU1H2SHCCOTOY7WEIK
674,23,91926,173,24,0.0,0.0,2018-01-21 14:39:30.870,IILCCNNMOWVUKSD2EXPK
675,6,32673,201,9,0.0,0.0,2018-04-27 08:01:47.440,5SQA5W8UCTXXLIN9HOTF
676,2,85264,257,22,0.1,0.0,2018-01-01 11:23:17.860,TFGT9WK5IGTZDDPU26RF
677,11,3367,414,1,0.0,0.0,2018-02-25 10:48:17.810,C3YXY9QSW9V5KBDAGWZN
678,5,27378,189,7,0.0,0.0,2018-02-12 03:23:59.100,TC3X85XFFH2ZFGBHVBMT
679,8,46442,303,12,0.0,0.0,2018-02-05 14:40:51.130,L7YUS1BJLARS1IRV0Q4S
680,22,27292,143,7,0.0,0.0,2018-03-24 06:42:44.310,GRT55U1SLLCTB7552F4L
681,4,26133,422,7,0.0,0.0,2018-03-07 17:40:27.520,U7A7DYKMVLI115F4PN6A
682,5,40587,320,11,0.0,0.0,2018-01-05 20:55:48.730,0PEYQALPXA06GMJIYSWG
683,6,26321,131,7,0.0,0.0,2018-05-01 01:46:52.730,Q0USA2P0DSXB4UIV8NOZ
684,12,13635,29,4,0.1,0.0,2018-02-12 16:15:01.760,XAIUKJVLRU9UK9OK6F7W
685,3,86958,22,23,0.0,0.0,2018-04-22 08:56:01.330,KI2VBR1NP58H9TPBXQJT
686,13,14952,16,4,0.0,0.0,2018-01-05 09:33:07.300,MXNHKKTB27G27CSGY8RU
687,13,52059,218,14,0.0,0.0,2018-02-05 18:15:06.180,1P1CAGZ98PO2AYKEER67
688,11,62751,170,16,0.0,0.0,2018-03-02 15:53:37.330,MXRE2GWVYHSZGK7L493U
689,14,98230,281,25,0.1,0.0,2018-02-05 15:34:18.890,THS0XE81KGKMMESAY802
690,5,72471,26,19,0.0,0.0,2018-02-04 03:13:24.350,98V3TDCSAI3D9TGYE42O
691,6,15371,11,4,0.0,0.0,2018-02-23 00:21:43.390,E17CT5FB503ROJ9WW30V
692,2,93437,133,24,0.1,0.0,2018-02-04 09:06:59.720,AYH8DLBBK4YDKV6OR07X
693,1,86443,308,22,0.0,0.0,,4IZML962H01TJ42Q3GK3
694,1,42642,262,11,0.0,0.0,2018-01-18 19:25:03.510,LW5D4O2853SXS5FHMRB5
695,23,10081,140,3,0.0,0.0,2018-04-24 14:01:16.470,23WK0R3YNKNTHIMU8HL4
696,3,15211,340,4,0.0,0.0,2018-01-20 12:42:56.790,BX8VRYN8GO8YQIS8T3XY
697,11,96920,124,25,0.0,0.0,2018-03-09 23:59:54.780,II54BNTNEAQ1FQ5OO9SG
698,21,54659,233,14,0.0,0.0,2018-03-23 23:10:47.830,6VFVQZTLEDO5KTE3RFAT
699,19,34724,317,9,0.0,0.0,2018-05-09 07:23:33.260,2DIXASMK4U4HJBNQ9KN0
700,10,35069,356,9,0.2,0.0,2018-04-05 15:53:19.710,ZX2VVXQKXTHN53IWXG76
701,14,28755,170,8,0.0,0.0,2018-01-21 01:50:19.340,9IJN0HRDHVNTJ3GG1FUV
702,8,28245,329,8,0.0,0.0,2018-05-03 01:08:15.480,70MUE75TB4GT0PEI8UFZ
703,21,23572,113,6,0.0,0.0,2018-04-23 21:52:43.870,FYUUL01GW1CA12HXTL9M
704,5,18875,298,5,0.0,0.0,2018-02-25 16:45:33.520,6Q70JD1XTKFWSS2S0S73
705,11,16867,103,5,0.0,0.0,2018-01-14 04:01:18.430,F33IYNWLE95DN87NU2N0
706,7,85417,104,22,0.0,0.0,2018-01-20 20:49:08.690,2GXE99F5SS2J7RN4HKP4
707,19,15232,314,4,0.0,0.0,2018-05-07 14:19:15.790,EB9J4JU46QK2TCM53ODG
708,23,66974,117,17,0.0,0.0,2018-03-13 09:29:34.960,MG3UGHKJCHXV6O5NV5QK
709,1,7088,304,2,0.2,0.0,2018-02-15 08:32:57.050,M2HGDF0YEWCNWSU6OO2A
710,17,9077,287,3,0.0,0.0,2018-02-15 19:21:48.300,U8N7MNHI8JMWFZDLE22J
711,7,39433,273,10,0.0,0.0,2018-02-07 13:25:09.630,YLK7AVAG6GOAESTU8RRJ
712,22,9297,158,3,0.0,0.0,2018-02-06 21:26:20.320,5CPRGSGLAM0R1VM20CS6
713,17,61175,201,16,0.1,0.0,2018-01-31 18:56:22.100,12YL17JQ5AAZ4S8VFT2T
714,15,37859,4,10,0.0,0.0,2018-01-25 15:41:25.000,VUOJDW7R8EZDE49R6FLX
715,7,9310,132,3,0.0,0.0,2018-01-23 00:45:14.620,5BPRW3E7KIPD55892OAC
716,14,59711,48,16,0.0,0.0,2018-04-22 13:44:09.910,XWBMPNY49EGW0QIZRGTS
717,19,86397,448,22,0.0,0.0,2018-01-20 21:29:53.930,NWAZ9Z1H3QBKW7FD57FF
718,19,65758,448,17,0.0,0.0,2018-03-29 11:32:44.160,B38G4EQAB7GJE9Z1MGOX
719,7,28602,362,8,0.0,0.0,2018-01-10 06:11:30.700,5N5C4I3LL9DDHBS1J4KB
720,2,828,187,1,0.0,0.0,2018-01-12 20:32:51.080,SJV0HYFCJQRHG6F340VM
721,18,37004,120,10,0.0,0.0,2018-02-21 12:09:58.840,PY26WX7Z2B4MGC4ACMKO
722,7,36372,451,10,0.2,0.0,2018-01-13 03:26:27.410,2IMV15CYF4OOH3LSTK08
723,10,42981,434,11,0.0,0.0,2018-03-21 21:45:57.140,GFMVZUBSSDBYFMFGBVSU
724,10,58551,401,15,0.1,0.0,2018-02-19 10:49:29.180,N7FXZ9JHI1JFWM3ZZ1B1
725,3,11894,71,4,0.0,0.0,2018-01-13 03:51:20.520,NQDQ1G6CIP8DBS77X0LS
726,3,68314,245,18,0.0,0.0,2018-03-19 23:52:42.700,9BRIJ0BGBUHSV0H27XSD
727,18,62643,422,16,0.0,0.0,2018-04-23 20:26:44.470,0CB1LTWS10P9UDEM7IFU
728,6,59848,308,16,0.0,0.0,2018-03-27 21:26:15.930,6URKGSQ5Q3SE59ZFGX6F
729,23,81845,34,21,0.0,0.0,2018-02-07 08:38:02.240,9TRJ0M2F0FCIATHKH515
730,4,17463,313,5,0.0,0.0,2018-01-02 01:56:34.080,BXXUP4F6QK9F8X1Z1F5N
731,14,87104,134,23,0.0,0.0,2018-02-18 08:01:52.650,QOFVVGHVZS590XVUOBHN
732,13,47468,182,13,0.0,0.0,2018-02-17 12:12:30.030,9U331VGKFPVIXL9HYUOX
733,10,91413,325,24,0.1,0.0,2018-02-26 03:24:44.560,RR357Z55C4N0GGTCSTK0
734,22,11373,399,3,0.0,0.0,2018-03-18 11:30:39.390,J39R3CLDQGTPYI3ZXUWB
735,8,97297,426,25,0.0,0.0,2018-01-16 12:50:31.780,3L7HH4G4614W07OUE4NJ
736,20,96647,94,25,0.2,0.0,2018-03-31 05:34:28.830,MNUAHYQCUZNPVGI19L75
737,8,17016,208,5,0.0,0.0,2018-03-23 19:47:43.660,KEPTYAE5IP9RNHXD6Z6Q
738,1,7447,286,2,0.0,0.0,2018-03-20 04:10:15.210,B2G64Q6S5IFDJ295HJNB
739,2,95527,379,25,0.0,0.0,2018-04-17 21:45:34.290,C9EY8ZKO2M0FG8C8MTK8
740,19,1541,371,1,0.0,0.0,2018-01-23 19:25:53.070,D6TD3FO8PGJEKYT28WRL
741,18,98479,154,25,0.0,0.0,2018-04-24 18:36:45.550,3WEY3TWWVQ32TZ2KK4KW
742,14,83845,102,22,0.0,0.0,2018-03-04 00:03:32.350,D5H0V9J5DWSN999FE0LR
743,11,55664,319,15,0.0,0.0,2018-04-30 09:42:09.140,TQFCRZQINS7ONPRXY7JD
744,20,89153,446,23,0.0,0.0,2018-01-15 20:31:49.030,HTBFKPS553Y44JF1O4AT
745,22,33039,205,9,0.1,0.0,2018-05-08 02:09:09.260,Q4KYMKIIGS2EKCW4W7AX
746,8,6074,306,2,0.0,0.0,2018-05-07 05:47:04.030,HO9KI6BV939J3RPQHX59
747,8,32262,384,9,0.0,0.0,2018-01-23 05:25:21.290,PAVQK7IXRXZVA8FAE3D7
748,9,48584,304,13,0.1,0.0,2018-01-10 17:25:34.720,6PTUGK7EF95NQSDETXYS
749,17,33332,130,9,0.0,0.0,2018-05-05 18:39:48.890,I69OTIAF2TR20IL1V3MB
750,9,49129,92,13,0.2,0.0,2018-01-03 00:17:06.550,BNT7KF1WK5FEOOJJ6N2X
751,7,27573,345,7,0.1,0.0,2018-05-09 15:13:02.860,CFELPASCYUCGF7IFG828
752,16,31162,128,8,0.2,0.0,2018-04-20 12:27:10.630,INCNBT2IPFKEKY8FMU59
753,15,26057,323,7,0.0,0.0,2018-03-14 16:59:17.130,LB2Y9G03PFZOFUR2YEGP
754,17,33896,130,9,0.0,0.0,2018-04-27 10:50:42.180,9ER2V8A0UEXZYWC9P1D1
755,15,96824,236,25,0.0,0.0,2018-02-13 03:43:20.870,Z0KP44GDOFOJQCXAWE7Q
756,7,91142,171,24,0.2,0.0,2018-01-08 22:23:51.930,V12PHXFS9C3NF9E7CQ4T
757,21,84023,347,22,0.0,0.0,2018-02-12 03:22:18.340,6Y8F8KEYTN5BB4ZI0M70
758,12,63780,165,17,0.0,0.0,2018-03-05 11:03:14.690,E3LVB2J3JN3WFO2TA9C0
759,3,6982,228,2,0.2,0.0,2018-02-13 12:54:12.990,FOYC35EOB4XT3RVMJWHV
760,8,47312,310,12,0.0,0.0,2018-03-06 04:08:35.730,901EVFWOQDUZQZENJ7W4
761,12,22774,135,6,0.2,0.0,2018-02-06 00:22:24.230,8J63CX76RCU5Z6OWX8QH
762,14,54143,7,14,0.0,0.0,2018-02-10 16:52:59.850,LQ2TDSHZZPKRG1HVBIHP
763,23,83888,83,22,0.0,0.0,2018-02-04 00:51:32.720,Z1ZURSQRLZ6MFMS3AZ5Q
764,20,88385,443,23,0.2,0.0,2018-02-14 06:36:22.970,RNADI560MP9RHMP2YL0Q
765,3,20733,154,6,0.2,0.0,2018-05-07 11:19:55.650,EPE41EOR0JCZA7DPH8MJ
766,17,90724,92,23,0.0,0.0,2018-04-30 01:12:39.600,ZAWUXZ30CD5ZYDXV9HQI
767,13,16643,285,5,0.0,0.0,2018-04-20 18:01:35.770,L5XS6EBDGDD7HEFI93FK
768,19,49802,254,13,0.0,0.0,2018-03-25 07:25:42.710,O570CUGU8QW1HE4Z2QKS
769,7,39321,31,10,0.0,0.0,2018-01-10 02:50:53.210,V0SRGYHCZEBXHW0PSUJU
770,11,11423,38,3,0.1,0.0,2018-03-03 19:10:45.800,8NG600BI7DUS3T5F8VWY
771,7,42696,293,11,0.2,0.0,2018-01-30 17:56:26.240,8CL40H39AV0X4MCBLGY6
772,18,78951,163,20,0.0,0.0,2018-03-12 17:19:38.730,S0G4D3VAJZNW10AV10I7
773,17,68991,70,18,0.0,0.0,2018-04-20 13:47:09.870,WHTUZ7S3MEYSNGB5ZME8
